cliid,gender,birth_date,marz_id,phone,mobile_operator,email
655353,Female,1998-06-18,0,37477167108,VivacellMTS,njm247@mail.ru
655392,Female,2000-06-09,0,37477539026,VivacellMTS,kds607@mail.ru
655401,Female,1993-06-04,0,37477367142,VivacellMTS,pgj914@mail.ru
655411,Male,1985-03-15,2,37499519355,Beeline,cov619@gmail.com
655487,Female,1988-02-02,1,37477467967,VivacellMTS,pnu146@mail.ru
655504,Male,1993-05-03,8,37477037750,VivacellMTS,ury687@bk.ru
655507,Male,1998-08-08,1,37477818189,VivacellMTS,fog352@mail.ru
655598,Female,1961-10-06,6,37455128899,Ucom,gbw502@mail.ru
655616,Male,2000-02-08,1,37455036704,Ucom,jgo678@gmail.com
655620,Female,1999-04-15,1,37455991562,Ucom,nfe764@gmail.com
655624,Male,1999-03-18,11,37477872717,VivacellMTS,nux276@bk.ru
655633,Female,2000-07-11,1,37455134257,Ucom,qqk175@mail.ru
655652,Female,1966-02-22,1,37455827896,Ucom,qsv902@mail.ru
655655,Male,1990-11-04,0,37455612747,Ucom,hes751@gmail.com
655710,Male,1990-06-07,1,37477901551,VivacellMTS,evv623@mail.ru
655727,Male,1984-11-16,1,37499430261,Beeline,xbx902@inbx.ru
655732,Male,1999-08-30,1,37477909415,VivacellMTS,hip430@mail.ru
655741,Female,1974-12-02,10,37477668222,VivacellMTS,mac290@gmail.ru
655755,Male,1998-02-03,1,37477309603,VivacellMTS,qht212@mail.ru
655756,Male,1996-08-01,1,37499202081,Beeline,fee224@mail.ru
655796,Male,1983-05-17,10,37477686175,VivacellMTS,agt699@mail.ru
655820,Male,1995-07-20,11,37477482968,VivacellMTS,shr618@gmail.com
655853,Male,1999-05-09,1,37477066590,VivacellMTS,qdz307@gmail.com
655854,Male,1999-06-04,1,37499646248,Beeline,yok479@bk.ru
655860,Female,1984-12-15,1,37499283897,Beeline,yhp305@gmail.com
655866,Male,1994-12-04,2,37477726984,VivacellMTS,jff535@mail.ru
655933,Female,1997-12-18,11,37477138722,VivacellMTS,wyi652@mail.ru
655952,Female,1990-10-29,0,37477809522,VivacellMTS,izm985@mail.ru
655958,Male,1998-04-25,1,37477814042,VivacellMTS,cdq737@internet.ru
655977,Male,1994-01-30,0,37477877161,VivacellMTS,vhu775@gmail.com
656064,Female,1980-12-24,1,37477658536,VivacellMTS,mjl281@mail.ru
656145,Male,1976-10-12,1,37455840145,Ucom,jyi781@gmail.com
656196,Female,1990-07-23,1,37477432078,VivacellMTS,ima803@gmail.com
656203,Male,1989-07-31,11,37499749894,Beeline,pgo326@yandex.ru
656218,Female,1980-10-25,1,37499878985,Beeline,zvn209@gmail.com
656249,Female,2000-07-22,2,37477751173,VivacellMTS,lzq488@mail.ru
656275,Female,1981-09-27,11,37477053851,VivacellMTS,izb416@gmail.com
656311,Male,1983-04-12,3,37477346263,VivacellMTS,lxi807@gmail.com
656327,Female,1990-06-24,0,37477184590,VivacellMTS,smm720@gmail.com
656365,Male,1995-10-03,3,37477334534,VivacellMTS,ola259@gmail.com
656414,Male,1990-07-10,1,37477663804,VivacellMTS,fee742@mail.ru
656415,Male,1987-06-29,11,37477912091,VivacellMTS,rai594@gmail.com
656416,Male,1993-01-03,1,37477373902,VivacellMTS,sij991@gmail.com
656442,Male,1999-09-12,1,37477607449,VivacellMTS,dqq726@mail.ru
656458,Male,1996-07-05,1,37477645100,VivacellMTS,zhe101@mail.ru
656468,Female,1979-01-17,6,37477035636,VivacellMTS,uso906@gmail.com
656491,Male,1997-11-07,1,37499778426,Beeline,atl416@gmail.com
656569,Female,1997-05-30,1,37499552742,Beeline,omm798@gmail.com
656572,Male,1993-08-27,4,37477901179,VivacellMTS,xoa484@gmail.com
656604,Male,1997-10-12,3,37455969061,Ucom,vgm273@gmail.com
656606,Male,1987-01-04,1,37477427981,VivacellMTS,wgc105@gmail.com
656679,Male,1989-09-24,1,37499869688,Beeline,wti990@gmail.com
656694,Male,1980-02-11,5,37499878411,Beeline,eck864@live.ru
656732,Male,1993-07-05,1,37455928701,Ucom,vsy863@bk.ru
656770,Male,1994-01-05,1,37499254217,Beeline,pdb690@gmail.com
656785,Male,1998-12-20,10,37477751628,VivacellMTS,qyf905@gmail.com
656856,Female,1993-03-12,10,37477152703,VivacellMTS,tmi764@list.ru
656876,Male,1985-01-20,1,37477143802,VivacellMTS,auq162@gmail.com
656890,Female,1998-12-15,5,37477607901,VivacellMTS,rct384@gmail.com
656894,Female,1986-10-29,1,37499951505,Beeline,jjs205@mail.ru
656979,Female,1998-06-23,0,37455413586,Ucom,mok865@gmail.com
656982,Female,1966-06-24,1,37477701301,VivacellMTS,tvp952@gmail.com
656990,Male,1978-01-12,10,37477281610,VivacellMTS,bsj332@gmail.com
656997,Male,1993-08-22,0,37477611321,VivacellMTS,gjq475@mail.ru
656998,Male,1999-05-02,1,37499891603,Beeline,pvn290@gmail.com
657002,Female,1991-02-10,1,37455776666,Ucom,xru926@mail.ru
657016,Male,1992-03-20,1,37477205364,VivacellMTS,yaq396@gmail.com
657117,Female,1998-12-09,1,37477781217,VivacellMTS,pep398@bk.ru
657125,Female,2000-08-06,3,37477703181,VivacellMTS,xwe343@gmail.com
657151,Female,1992-02-24,1,37499068384,Beeline,gmk434@gmail.com
657162,Female,1983-11-26,1,37477704399,VivacellMTS,uif334@mail.ru
657166,Male,1996-10-31,2,37477613154,VivacellMTS,csx278@gmail.com
657184,Male,1990-03-31,6,37477534599,VivacellMTS,iam355@mail.ru
657191,Female,1991-07-31,1,37477785427,VivacellMTS,age100@mail.ru
657199,Female,1988-12-20,6,37477944978,VivacellMTS,snh685@mail.ru
657200,Male,1987-05-27,0,37499033130,Beeline,iah402@gmail.com
657238,Female,1995-04-25,0,37477037001,VivacellMTS,ltz530@mail.ru
657239,Male,1981-03-08,1,37499394131,Beeline,ygn864@mail.ru
657253,Male,1993-03-04,11,37477070916,VivacellMTS,aic825@mail.ru
657274,Female,1977-08-27,1,37477946495,VivacellMTS,bla299@mail.ru
657281,Female,1985-07-02,1,37499609237,Beeline,ajs710@mail.ru
657297,Female,1965-03-27,1,37499392090,Beeline,eim906@gmail.com
657386,Male,1992-08-09,1,37499026046,Beeline,trt907@mail.ru
657478,Female,1988-02-24,1,37477076174,VivacellMTS,zxm861@mail.ru
657480,Male,1996-02-21,3,37477522450,VivacellMTS,buh102@gmail.com
657507,Female,1975-07-19,5,37477108923,VivacellMTS,mxw928@mail.ru
657518,Female,1984-09-06,0,37477215815,VivacellMTS,csd189@gmail.com
657539,Male,1996-10-09,1,37477847401,VivacellMTS,myk676@mail.ru
657589,Female,1976-02-28,1,37455346109,Ucom,qtg584@gmail.com
657593,Female,1995-12-01,1,37477330727,VivacellMTS,thg129@gmail.com
657613,Female,1987-05-24,1,37477181555,VivacellMTS,ism821@gmail.com
657618,Male,1987-12-31,1,37455059914,Ucom,wpq456@gmail.com
657709,Female,1994-05-08,6,37477995320,VivacellMTS,trr397@gmail.com
657719,Female,1995-01-27,4,37477121302,VivacellMTS,mxm886@mail.ru
657723,Male,1963-01-01,10,37477596068,VivacellMTS,pvh571@gmail.com
657861,Male,1995-09-28,1,37477331309,VivacellMTS,tib484@mail.ru
657881,Female,1991-11-12,1,37455550271,Ucom,dqi771@mail.ru
657894,Female,1996-11-11,1,37477220773,VivacellMTS,ozk311@mail.ru
657902,Female,1996-10-11,1,37477729859,VivacellMTS,dnm291@mail.ru
657906,Male,1993-12-01,1,37477577681,VivacellMTS,drp300@bk.ru
657916,Female,1982-02-24,1,37477581062,VivacellMTS,vlc881@yandex.ru
657981,Male,1991-07-04,1,37499646827,Beeline,jxh580@mail.ru
658000,Female,1981-08-14,0,37477416263,VivacellMTS,lcw661@gmail.com
658012,Male,1983-05-28,10,37455409166,Ucom,qka458@gmail.com
658036,Male,1999-11-17,10,37477687209,VivacellMTS,law617@gmail.com
658084,Female,1981-02-23,1,37477569522,VivacellMTS,dza620@mail.ru
658103,Male,1976-07-20,1,37499523979,Beeline,hnz462@web.de
658180,Female,1995-03-13,1,37477985009,VivacellMTS,ava722@mail.ru
658187,Female,1986-08-12,1,37455882977,Ucom,ubd528@gmail.com
658189,Male,1991-05-24,1,37455912162,Ucom,rkw456@gmail.com
658209,Male,1997-09-27,7,37477622012,VivacellMTS,btp994@mail.ru
658212,Female,1990-09-09,0,37477714411,VivacellMTS,bnb777@mail.ru
658216,Male,1995-01-01,1,37455484274,Ucom,inh777@gmail.com
658261,Female,1980-02-27,7,37499901945,Beeline,knm754@mail.ru
658296,Female,1999-03-01,1,37477740283,VivacellMTS,rhv543@mail.ru
658297,Male,1985-05-15,10,37477717194,VivacellMTS,yhv516@mail.ru
658304,Male,1990-09-07,0,37455196220,Ucom,tlp712@gmail.com
658400,Female,1970-05-01,7,37477802003,VivacellMTS,lnc462@mail.ru
658407,Male,1990-04-27,1,37455768408,Ucom,bdo233@mail.ru
658460,Female,1993-06-06,1,37477088846,VivacellMTS,upk523@gmail.com
658469,Female,1968-03-19,1,37455279580,Ucom,rgr443@gmail.com
658487,Male,1995-02-05,1,37455295065,Ucom,bif116@gmail.com
658492,Male,1999-06-12,4,37477531644,VivacellMTS,fdl218@mail.ru
658564,Male,1992-08-17,11,37477641984,VivacellMTS,jpq111@gmail.com
658571,Female,1989-08-13,4,37477558416,VivacellMTS,zxj638@rambler.ru
658576,Male,1999-11-14,9,37477345041,VivacellMTS,itt514@mail.ru
658602,Male,1997-08-26,10,37477678438,VivacellMTS,oxw264@mail.ru
658628,Male,1998-02-04,1,37499881752,Beeline,aro398@gmail.com
658633,Male,1970-11-13,1,37477599958,VivacellMTS,jwr240@gmail.com
658654,Female,1990-05-15,11,37499265640,Beeline,qzd734@bk.ru
658707,Male,1977-11-23,10,37499999871,Beeline,dfa298@mail.ru
658716,Female,1988-02-18,1,37477820086,VivacellMTS,ztn337@mail.ru
658762,Male,1975-07-16,1,37477114539,VivacellMTS,txt375@mail.ru
658765,Female,1992-11-24,1,37477512570,VivacellMTS,guh689@mail.ru
658789,Male,1999-10-10,0,37477984370,VivacellMTS,pdh246@mail.ru
658796,Female,1996-11-24,3,37477326354,VivacellMTS,szy306@bk.ru
658818,Female,1992-07-28,0,37477234197,VivacellMTS,wvf783@gmail.com
658829,Female,1998-04-17,1,37477773587,VivacellMTS,rtu994@icloud.com
658873,Female,1989-10-24,1,37477692589,VivacellMTS,qyd823@list.ru
658874,Male,1983-01-11,1,37477802289,VivacellMTS,yfl937@mail.ru
658892,Male,1996-05-09,3,37477871426,VivacellMTS,vmj800@mail.ru
658905,Male,1989-07-29,4,37477375383,VivacellMTS,aic807@gmail.com
658906,Female,1978-05-13,0,37477497125,VivacellMTS,xjk973@bk.ru
658916,Male,1996-06-08,1,37477436901,VivacellMTS,ewb348@bk.ru
659003,Female,1995-08-24,3,37477337134,VivacellMTS,jsn823@gmail.com
659010,Male,1981-05-13,1,37477681630,VivacellMTS,lkq267@gmail.com
659027,Female,1979-08-27,0,37477033350,VivacellMTS,hpu577@mail.ru
659037,Female,1998-04-28,1,37499429705,Beeline,wct148@gmail.com
659069,Female,1999-02-25,1,37477762098,VivacellMTS,fuo812@mail.ru
659074,Female,1975-01-06,0,37477221974,VivacellMTS,nfl909@gmail.com
659078,Female,2000-11-17,1,37477296185,VivacellMTS,vpz866@mail.ru
659140,Female,1964-07-06,4,37477772265,VivacellMTS,sud428@gmail.com
659185,Female,1972-06-30,0,37477091297,VivacellMTS,xwc697@gmail.com
659316,Female,1994-12-13,1,37477013411,VivacellMTS,int840@gmail.com
659348,Female,1973-06-05,0,37477635406,VivacellMTS,rel236@gmail.com
659419,Female,1993-11-08,1,37477858367,VivacellMTS,lzf155@gmail.com
659425,Male,1993-12-17,0,37455337713,Ucom,cjm968@mail.ru
659581,Female,1993-05-26,3,37477295463,VivacellMTS,xgs609@gmail.com
659590,Male,1991-07-31,6,37477804078,VivacellMTS,pzy300@mail.ru
659604,Male,1998-03-23,1,37499105139,Beeline,rlj916@mail.ru
659613,Male,1990-09-15,8,37455416078,Ucom,jod488@gmail.com
659682,Male,1970-08-06,1,37499782307,Beeline,cgp112@gmail.com
659690,Male,1989-10-18,11,37477067285,VivacellMTS,upg553@gmail.com
659711,Male,1998-12-01,4,37455182570,Ucom,exl826@icloud.com
659727,Male,1966-03-01,0,37477322051,VivacellMTS,jhd150@mail.ru
659735,Female,1969-05-09,4,37499888908,Beeline,qyt655@gmail.com
659763,Female,1991-03-10,0,37455447155,Ucom,itc600@mail.ru
659766,Male,1997-05-14,0,37477488941,VivacellMTS,vqm931@mail.ru
659790,Male,2000-04-03,10,37477731814,VivacellMTS,ivn295@gmail.com
659815,Female,1995-07-30,1,37477149663,VivacellMTS,ayp932@gmail.com
659874,Male,1992-06-20,9,37477926853,VivacellMTS,ozv970@MAIL.RU
659876,Male,1991-09-15,10,37499419425,Beeline,tiu397@gmail.com
659915,Female,1971-07-27,1,37455624847,Ucom,bfa240@gmail.com
659958,Male,1990-03-27,10,37455138191,Ucom,bkb248@gmail.com
659966,Female,1998-05-05,4,37499124676,Beeline,zvb114@list.ru
659989,Male,1996-12-01,6,37477869505,VivacellMTS,jfh992@gmail.com
659995,Male,1986-05-16,0,37477817725,VivacellMTS,lql185@mail.ru
660041,Male,1999-07-24,0,37477974891,VivacellMTS,ngp917@mail.ru
660047,Female,1970-03-25,6,37477819137,VivacellMTS,zsb867@gmail.ru
660048,Female,1965-11-29,1,37455898144,Ucom,mlj195@gmail.com
660054,Male,1985-01-17,0,37499571836,Beeline,oqu490@gmail.com
660104,Male,1984-07-27,4,37455650730,Ucom,jqp698@mail.ru
660143,Female,1985-12-16,1,37477252255,VivacellMTS,rzi670@gmail.com
660147,Female,1995-07-19,10,37477042307,VivacellMTS,dih586@list.ru
660168,Male,1997-07-09,1,37477976954,VivacellMTS,rzs683@gmail.com
660219,Male,1984-04-07,1,37499351940,Beeline,irr777@gmail.com
660236,Female,1985-05-02,1,37477987673,VivacellMTS,ndt625@mail.ru
660237,Male,1995-06-17,0,37477150511,VivacellMTS,fud675@gmail.com
660255,Male,1994-11-15,2,37455942113,Ucom,jvg571@bk.ru
660272,Female,1979-05-04,0,37477456964,VivacellMTS,dai433@gmail.com
660296,Male,1994-05-05,11,37477202523,VivacellMTS,pef203@mail.ru
660339,Male,1991-07-24,3,37477107944,VivacellMTS,qxx630@gmail.com
660353,Male,1994-06-22,1,37477634900,VivacellMTS,ghm159@gmail.com
660378,Female,1999-01-02,1,37499432078,Beeline,fnq503@mail.ru
660406,Male,1996-03-31,2,37477351748,VivacellMTS,gbz677@gmail.com
660413,Female,1998-01-06,1,37499740857,Beeline,trn620@yandex.ru
660454,Male,1993-12-17,1,37477814276,VivacellMTS,cnd668@gmail.com
660496,Female,1996-01-24,1,37455767519,Ucom,qri146@mail.ru
660553,Male,1962-10-23,1,37477525724,VivacellMTS,wvs696@mail.ru
660587,Male,1984-12-01,3,37477598114,VivacellMTS,tdl673@mail.ru
660591,Male,1991-03-06,10,37477367406,VivacellMTS,wng502@gmail.com
660598,Female,1958-05-21,0,37477855856,VivacellMTS,jmb656@mail.ru
660648,Female,1974-11-16,1,37477217275,VivacellMTS,zii204@gmail.com
660720,Male,1990-09-19,0,37477532951,VivacellMTS,kfs229@mail.ru
660725,Male,1993-02-19,1,37499919248,Beeline,xrx237@mail.ru
660726,Male,1992-02-05,0,37499915417,Beeline,alz281@mail.ru
660795,Female,1987-04-22,1,37499706079,Beeline,gdm220@yahoo.com
660828,Male,2000-04-11,1,37499850897,Beeline,qyn999@mail.ru
660865,Male,1995-01-13,1,37477235494,VivacellMTS,ljn405@gmail.com
660892,Male,2000-05-05,1,37477842476,VivacellMTS,bhm238@gmail.com
660995,Male,1996-10-17,6,37477739876,VivacellMTS,eqv168@gmail.com
661010,Male,1995-01-30,0,37477203192,VivacellMTS,axh838@gmail.com
661024,Female,1991-06-07,1,37477835760,VivacellMTS,kme957@gmail.com
661078,Female,1988-04-02,1,37477948091,VivacellMTS,zqx900@gmail.com
661116,Male,1997-09-29,0,37477290238,VivacellMTS,key870@gmail.com
661175,Male,1998-08-05,11,37477665762,VivacellMTS,pyh904@gmail.com
661187,Male,1994-09-29,10,37477328928,VivacellMTS,kwp363@gmail.com
661203,Male,1986-07-01,1,37455673713,Ucom,dcp436@gmail.com
661213,Female,2000-09-27,1,37477454697,VivacellMTS,fpg220@gmail.com
661255,Male,1995-04-20,11,37477617262,VivacellMTS,pxj425@mail.ru
661263,Male,1997-12-27,1,37477375328,VivacellMTS,ynp540@mail.ru
661274,Female,1987-12-23,3,37477241393,VivacellMTS,nqw863@mail.ru
661285,Male,2000-09-04,4,37477661036,VivacellMTS,nwt663@mail.ru
661292,Female,1989-07-04,1,37477875458,VivacellMTS,yyv376@bk.ru
661311,Male,1975-06-23,1,37455655435,Ucom,egi549@mail.ru
661328,Female,1999-01-15,1,37477957820,VivacellMTS,asf355@inbox.ru
661334,Male,1997-03-24,1,37455878726,Ucom,fwj846@mail.ru
661364,Female,1995-09-28,1,37455938635,Ucom,trj687@mail.ru
661370,Male,1991-08-20,1,37499025579,Beeline,ehb794@mail.ru
661407,Female,1993-01-16,5,37477075397,VivacellMTS,ejm356@gmail.com
661432,Male,1990-09-14,9,37477508103,VivacellMTS,udb135@icloud.com
661491,Male,1997-12-30,4,37477011562,VivacellMTS,olj402@mail.ru
661502,Male,1995-06-26,0,37477486264,VivacellMTS,pud392@gmail.com
661547,Male,1996-10-12,1,37477617037,VivacellMTS,jhj470@bk.ru
661560,Male,1974-08-15,1,37455382469,Ucom,cix994@mail.ru
661569,Male,1999-01-02,8,37477370990,VivacellMTS,rqk586@gmail.com
661583,Male,1998-09-20,10,37477181746,VivacellMTS,oxo581@gmail.com
661601,Female,1995-08-22,0,37477558483,VivacellMTS,ald725@gmail.com
661622,Female,1980-03-13,10,37499769442,Beeline,xps688@mail.ru
661658,Male,1993-06-18,1,37455022514,Ucom,qhp973@gmail.com
661668,Male,1997-04-26,1,37499551881,Beeline,ham755@mail.ru
661670,Male,1997-01-04,10,37477130469,VivacellMTS,fpz754@list.ru
661675,Male,1990-08-14,11,37477679868,VivacellMTS,xla603@mail.ru
661694,Female,1985-02-06,1,37477024771,VivacellMTS,wiw393@gmail.com
661717,Male,1996-11-15,1,37477577254,VivacellMTS,itc738@mail.ru
661722,Female,1999-04-05,1,37477930123,VivacellMTS,awi172@mail.ru
661756,Male,1996-04-18,0,37477989555,VivacellMTS,rjt725@internet.ru
661874,Male,1999-08-20,0,37499716044,Beeline,ymv371@ysumail.am
661898,Female,1985-10-21,1,37455487127,Ucom,khw100@mail.ru
661930,Female,1973-05-07,0,37477172098,VivacellMTS,tfv386@mail.ru
661937,Female,1958-09-11,1,37477816128,VivacellMTS,uaq811@mail.ru
661955,Male,1999-04-19,6,37477039969,VivacellMTS,xho642@gmail.com
661969,Male,1981-04-25,2,37477674377,VivacellMTS,wrl800@gmail.com
661984,Female,1990-07-16,1,37477287253,VivacellMTS,mcy727@gmail.com
661994,Female,1998-09-02,1,37477321059,VivacellMTS,rho547@gmail.com
662003,Female,1996-03-19,1,37477037141,VivacellMTS,gfq307@mail.ru
662010,Female,1998-05-29,1,37477702856,VivacellMTS,fcj621@gmail.com
662019,Male,1996-09-12,10,37477389048,VivacellMTS,knk491@mail.ru
662046,Male,1992-04-10,1,37477715402,VivacellMTS,iap588@gmail.com
662063,Male,1997-01-02,2,37455625549,Ucom,joe835@gmail.com
662080,Male,1971-01-17,6,37477815416,VivacellMTS,bea632@gmail.com
662089,Male,1988-11-18,1,37477968213,VivacellMTS,qft872@yahoo.com
662118,Female,1993-09-03,1,37499721615,Beeline,dkx160@gmail.com
662134,Male,1998-05-03,4,37477747634,VivacellMTS,kin443@gmail.com
662153,Male,1998-01-24,10,37477077250,VivacellMTS,pzk833@mail.ru
662170,Female,1990-09-20,1,37477783875,VivacellMTS,jqd137@mail.ru
662188,Male,1995-05-28,2,37477894353,VivacellMTS,ddc511@gmail.com
662208,Male,1992-01-19,3,37455334633,Ucom,uwl285@gmail.com
662240,Male,1993-10-10,1,37477986041,VivacellMTS,une787@gmail.com
662250,Male,1993-04-21,1,37477888225,VivacellMTS,ndh542@bk.ru
662258,Female,1976-01-23,3,37477674888,VivacellMTS,huo816@gmail.com
662262,Female,1992-12-22,10,37477090557,VivacellMTS,xxw973@mail.ru
662277,Male,1995-11-17,1,37455103205,Ucom,paa167@icloud.com
662293,Male,1988-06-30,0,37455538444,Ucom,ocj510@mail.ru
662309,Female,1988-05-01,0,37477616359,VivacellMTS,esf474@gmail.com
662316,Female,1992-01-13,6,37477368507,VivacellMTS,heo936@gmail.com
662318,Female,1993-12-12,8,37477550899,VivacellMTS,meb688@mail.ru
662328,Male,1990-06-22,1,37455541738,Ucom,qhk395@mail.ru
662370,Male,2000-05-08,1,37455131736,Ucom,odn208@mail.ru
662371,Male,1984-10-14,9,37477640162,VivacellMTS,mda635@mail.ru
662380,Male,1999-05-17,1,37477554232,VivacellMTS,lmm837@gmail.com
662407,Male,1990-05-04,10,37477384931,VivacellMTS,laq207@mail.ru
662414,Male,1992-09-13,4,37477305652,VivacellMTS,bxu128@bk.ru
662422,Male,1994-01-19,10,37477733720,VivacellMTS,cpz100@gmail.com
662426,Female,1973-02-06,0,37477550897,VivacellMTS,cyz368@list.ru
662446,Male,1992-06-17,1,37455074536,Ucom,slw131@mail.ru
662448,Female,1991-04-18,1,37499771071,Beeline,eiq931@gmail.com
662451,Male,1997-12-14,1,37477838823,VivacellMTS,yjl770@mail.ru
662453,Female,1996-04-16,0,37499591884,Beeline,mrr340@mail.ru
662456,Female,1989-05-06,3,37477459016,VivacellMTS,wjl732@gmail.com
662476,Female,1971-02-25,1,37499401253,Beeline,skc519@mail.ru
662482,Male,1998-11-04,1,37499366880,Beeline,yeb348@gmail.com
662504,Female,1969-05-04,11,37477958698,VivacellMTS,krb997@MAIL.RU
662506,Female,1993-02-20,1,37477860314,VivacellMTS,ogs550@mail.ru
662526,Female,1989-04-04,9,37477180689,VivacellMTS,gpd367@gmail.com
662550,Male,1999-10-31,0,37477390168,VivacellMTS,qkp814@mail.ru
662561,Female,1959-01-10,1,37499857255,Beeline,pam134@gmail.com
662562,Male,1991-03-03,0,37477774540,VivacellMTS,tfn378@gmail.com
662580,Male,1987-01-12,1,37499392441,Beeline,qrz941@mail.ru
662656,Female,1989-09-13,4,37477505212,VivacellMTS,lny237@gmail.com
662704,Male,1965-05-09,10,37477945312,VivacellMTS,dfl579@bk.ru
662709,Male,1998-05-28,1,37477492546,VivacellMTS,qbi347@list.ru
662714,Male,1987-11-19,0,37455733986,Ucom,aof560@mail.ru
662768,Male,1999-08-08,11,37477059126,VivacellMTS,tfx813@yahoo.com
662784,Male,1991-05-24,3,37477289561,VivacellMTS,iuh424@gmail.com
662800,Male,1987-11-13,1,37477735671,VivacellMTS,ztg448@yahoo.com
662878,Male,2000-09-03,10,37477860626,VivacellMTS,wgu237@bk.ru
662902,Male,1989-02-13,1,37455683761,Ucom,blb675@demodynamics.net
662906,Female,1964-12-24,1,37477923526,VivacellMTS,yva221@mail.ru
662934,Male,1999-03-29,5,37477320571,VivacellMTS,bgx682@gmail.com
662996,Male,1985-05-23,1,37455212647,Ucom,ghj685@list.ru
663017,Male,2000-07-01,6,37477810315,VivacellMTS,qkn251@bk.ru
663018,Female,1989-02-07,1,37477957608,VivacellMTS,mbl991@gmail.com
663040,Male,1995-08-06,1,37477229506,VivacellMTS,rzt807@gmail.com
663091,Female,1994-10-14,1,37477335470,VivacellMTS,auq224@gmail.com
663108,Male,1997-12-26,1,37477820655,VivacellMTS,ytu190@mail.ru
663166,Male,1984-06-20,9,37477726845,VivacellMTS,fns123@inbox.ru
663176,Male,1991-06-20,1,37477806949,VivacellMTS,tuq424@mail.ru
663196,Male,1992-11-23,1,37477915799,VivacellMTS,url442@mail.ru
663208,Male,1989-09-08,6,37499417231,Beeline,xzz571@gmail.com
663210,Male,1995-02-07,1,37477650560,VivacellMTS,qhw553@gmail.com
663211,Male,1988-02-09,1,37477974689,VivacellMTS,icv649@internet.ru
663228,Male,1995-01-30,3,37477935982,VivacellMTS,ljr305@gmail.com
663236,Male,1999-03-06,1,37477573896,VivacellMTS,bvs891@gmail.com
663243,Male,1998-09-13,3,37477673042,VivacellMTS,umw406@bk.ru
663280,Male,1996-08-24,1,37455893510,Ucom,pgd104@mail.ru
663282,Female,1985-07-20,6,37477778061,VivacellMTS,zub372@gmail.com
663298,Male,1995-04-10,1,37477642873,VivacellMTS,aqt968@gmail.com
663300,Male,1995-01-13,1,37499245973,Beeline,unw932@mail.ru
663315,Male,1992-12-27,4,37477994972,VivacellMTS,yxq717@gmail.com
663317,Male,1988-09-01,1,37455475326,Ucom,fdf419@gmail.com
663336,Male,1989-01-19,1,37477624756,VivacellMTS,ikm430@mail.ru
663337,Female,1994-10-28,1,37477004068,VivacellMTS,ntr897@yandex.ru
663339,Male,1986-10-15,1,37477083699,VivacellMTS,jiu332@gmail.com
663343,Female,1988-05-24,1,37477575336,VivacellMTS,rie841@mail.ru
663425,Female,1987-09-23,0,37499060099,Beeline,hzb668@mayl.ru
663433,Female,1999-03-18,6,37455301196,Ucom,tys211@gmail.com
663434,Female,1987-06-29,1,37499851893,Beeline,uan723@mail.ru
663445,Male,1996-11-05,6,37477161682,VivacellMTS,fuj336@bk.ru
663453,Male,1996-09-13,1,37477592584,VivacellMTS,sxo671@mail.ru
663478,Female,2000-09-20,5,37477296144,VivacellMTS,ckv555@gmail.com
663479,Male,1992-11-07,2,37477350295,VivacellMTS,dkp331@gmail.com
663513,Female,1994-05-22,1,37477360721,VivacellMTS,fwt835@mail.ru
663553,Female,1967-08-09,1,37455582473,Ucom,jjq553@mail.ru
663562,Male,1994-08-09,6,37477194467,VivacellMTS,otr549@mail.ru
663588,Male,1993-11-12,1,37499023277,Beeline,phz592@mail.ru
663595,Male,1985-07-02,1,37499689889,Beeline,xpr175@gmail.com
663644,Male,1965-01-21,0,37477470889,VivacellMTS,kau126@bk.ru
663645,Female,1991-06-27,2,37477374849,VivacellMTS,cfc875@bk.ru
663646,Male,1986-02-05,1,37477100352,VivacellMTS,ptd638@hotmail.com
663648,Female,1979-12-30,1,37477610506,VivacellMTS,tpb651@gmail.com
663662,Male,1998-08-15,4,37477120561,VivacellMTS,aae290@gmail.com
663692,Male,1995-04-30,0,37477936023,VivacellMTS,cyy655@gmail.com
663734,Male,1989-05-12,1,37499340302,Beeline,wrd692@mail.ru
663752,Male,1977-10-27,1,37477016621,VivacellMTS,bef425@gmail.com
663769,Male,1982-10-07,0,37477596070,VivacellMTS,bjs406@gmail.com
663770,Male,1998-07-06,11,37477356177,VivacellMTS,uoq440@mail.ru
663839,Female,1996-10-14,1,37499264484,Beeline,pqj739@mail.ru
663874,Female,1984-11-13,1,37477642673,VivacellMTS,qmw724@mail.ru
663877,Male,1979-05-30,1,37499605699,Beeline,dtx432@gmail.com
663931,Male,1996-02-20,10,37477439499,VivacellMTS,cgj632@gmail.com
664041,Male,1982-08-08,1,37477072025,VivacellMTS,ejj578@gma.com
664070,Male,1988-10-22,1,37499023424,Beeline,lud993@mail.ru
664087,Male,1979-07-24,6,37477872796,VivacellMTS,shu792@bk.ru
664135,Male,1991-04-12,6,37477291016,VivacellMTS,cqa946@gmail.com
664150,Male,1989-03-12,6,37477785827,VivacellMTS,tne552@bk.ru
664185,Male,1977-01-11,1,37455947493,Ucom,ylp627@mail.ru
664201,Male,2000-06-03,1,37477761097,VivacellMTS,dtx744@gmail.com
664209,Male,1984-08-29,1,37477355022,VivacellMTS,jxh145@gmail.com
664210,Male,1999-04-30,1,37477353672,VivacellMTS,zta400@MAIL.RU
